483,0.8016928755,0.819526221,512,3305
432,0.7857400983,0.897685386,512,3226
483,0.8016928755,0.819526221,512,3305
432,0.7857400983,0.897685386,512,3226
483,0.8016928755,0.819526221,512,3305
432,0.7857400983,0.897685386,512,3226
483,0.8016928755,0.819526221,512,3305
432,0.7857400983,0.897685386,512,3226
483,0.8016928755,0.819526221,512,3305
432,0.7857400983,0.897685386,512,3226
