#NB_PM;NB_VM;sim_time;cpu_energy;nb_mig;all_sla;vm_realloc_mean;exe_time_mean;strg_egy;egy_cost;wo_cost;sla_cost;all_cost;all_time
20.0;15.0;5150.408270676692;0.6716512158532534;34.0;0.009849638428683237;2.3529411764705883E-4;0.0011176470588235299;0.06992898189640769;0.13074058886326526;0.0672495495;3.5458698343259654;3.7438599726892305;0.203404943
20.0;15.0;5150.408270676692;0.6716512158532534;34.0;0.009849638428683237;2.3529411764705883E-4;6.470588235294119E-4;0.06992898189640769;0.13074058886326526;0.0672495495;3.5458698343259654;3.7438599726892305;0.080341686
20.0;15.0;5150.408270676692;0.6716512158532534;34.0;0.009849638428683237;4.1176470588235296E-4;8.235294117647062E-4;0.06992898189640769;0.13074058886326526;0.0672495495;3.5458698343259654;3.7438599726892305;0.06042596
20.0;15.0;5150.408270676692;0.6716512158532534;34.0;0.009849638428683237;1.1764705882352942E-4;2.9411764705882356E-4;0.06992898189640769;0.13074058886326526;0.0672495495;3.5458698343259654;3.7438599726892305;0.042516773
20.0;15.0;5150.408270676692;0.6716512158532534;34.0;0.009849638428683237;0.0;2.9411764705882356E-4;0.06992898189640769;0.13074058886326526;0.0672495495;3.5458698343259654;3.7438599726892305;0.033024885
