#NB_PM;NB_VM;sim_time;cpu_energy;nb_mig;all_sla;vm_realloc_mean;exe_time_mean;strg_egy;egy_cost;wo_cost;sla_cost;all_cost;all_time
20.0;15.0;2703.5471698113206;0.4633333333333333;0.0;0.0;1.1111111111111112E-4;0.0011111111111111113;0.05631505801362685;0.09161401139446908;1.0510706613014107;0.0;1.1426846726958797;0.169148214
20.0;15.0;2703.5471698113206;0.4633333333333333;0.0;0.0;0.0;5.555555555555556E-4;0.05631505801362685;0.09161401139446908;1.0510706613014107;0.0;1.1426846726958797;0.063575391
20.0;15.0;2703.5471698113206;0.4633333333333333;0.0;0.0;1.1111111111111112E-4;4.4444444444444447E-4;0.05631505801362685;0.09161401139446908;1.0510706613014107;0.0;1.1426846726958797;0.044692176
20.0;15.0;2703.5471698113206;0.4633333333333333;0.0;0.0;0.0;1.1111111111111112E-4;0.05631505801362685;0.09161401139446908;1.0510706613014107;0.0;1.1426846726958797;0.037666482
20.0;15.0;2703.5471698113206;0.4633333333333333;0.0;0.0;0.0;5.555555555555556E-4;0.05631505801362685;0.09161401139446908;1.0510706613014107;0.0;1.1426846726958797;0.036791622
