#NB_PM;NB_PM;sim_time(s);cpu_egy(kWh);nb_mig;All_SLA( %);VM_realloc mean(s);exe_time_mean(s);strg_egy(kWh);egy_cost($);Wear-out_cost($);SLA_cost($);All_costs($);All_time(s)
20;5;5115.09245283019;0.191894319131161;5;9.94E-04;1.53E-04;5.76E-04;0.001911764544025;0.034168012551935;1.42E-01;0.357852882703777;0.534364202912112;0.0525766154
20;10;5112.06981132076;0.402703600398847;10;8.69E-04;1.29E-04;6.59E-04;0.001844897798742;0.071321900232235;0.280058276422007;0.312825860271116;0.664206036925358;0.0658697182
20;15;5112.11509433962;0.680649540517961;13;6.60E-04;1.88E-04;7.06E-04;0.00171892908805;0.12030156119154;0.422250421562024;0.237506185056903;0.780058167810467;0.0726670058
20;20;5118.12075471698;0.850290241733365;18;8.24E-04;1.65E-04;7.41E-04;0.001735926415094;0.150212213444574;0.551773861024988;0.296680497925311;0.998666572394872;0.0773834156
20;25;5112.11320754717;1.16887557154535;24;8.24E-04;1.76E-04;1.00E-03;0.00154638918239;0.206345391676301;0.713193286614744;0.296547995984246;1.21608667427529;0.0897120652
20;30;5052.81144498849;1.40621358503786;30;9.02E-04;3.29E-04;0.001435294117647;0.001420470114484;0.248165883923359;0.852203653065997;0.324812030075188;1.42518156706454;0.1116222856
20;31;5115.11886792453;1.49378156412537;30;7.96E-04;0.0002;0.001317647058824;0.001430702222222;0.26360592255708;0.904567517218272;0.286460662548229;1.45463410232358;0.1133904784
