#NB_PM;NB_PM;sim_time(s);cpu_egy(kWh);nb_mig;All_SLA( %);VM_realloc mean(s);exe_time_mean(s);strg_egy(kWh);egy_cost($);Wear-out_cost($);SLA_cost($);All_costs($);All_time(s)
20;5;5112.11132075472;0.183458646616541;0;0;0.00E+00;3.65E-04;0.00191685648847;0.032681701197413;1.16E-01;0;0.183451722680071;0.0434909378
20;10;5143.18113207547;0.39423987836976;21;0.009040084835631;8.24E-05;5.65E-04;0.00209396769392;0.069873657061027;0.457701966020585;3.25443054082715;3.78200616390876;0.074541076
20;15;5143.18113207547;0.636132513182598;21;0.004850155883747;9.41E-05;5.76E-04;0.002069318888889;0.112514982994203;0.649365254261849;1.74605611814874;2.5079363554048;0.0792861164
20;20;5143.18113207547;0.891598979527672;53;0.013979433185129;1.65E-04;0.000741176470588;0.00202639230608;0.15754615305429;0.878805430896418;5.0325959466463;6.06894753059701;0.0953124876
20;25;5143.18113207547;1.01950793201642;56;0.011017383866564;3.41E-04;0.000811764705882;0.002188471860587;0.180125076003517;1.12280967225885;3.96625819196293;5.26919294022531;0.0960814514
20;30;5085.26427517717;1.26233401604369;53;0.006765735701434;2.47E-04;0.000776470588235;0.002086411347737;0.222917321349109;1.29005438650831;2.43566485251629;3.94863656037371;0.103478561
20;31;5143.18113207547;1.28714604611888;36;0.002528677038024;2.47E-04;0.000870588235294;0.002174124622642;0.227307146101731;1.3265681952295;0.910323733688709;2.46419907501994;0.1230994634
