285,0.8107556067,0.839118276,512,1946
263,0.7531839815,0.9076163506,512,1802
247,0.7676947566,0.8865423713,512,1696
125,0.8082845032,0.8787557661,512,1999
285,0.8107556067,0.839118276,512,1946
263,0.7531839815,0.9076163506,512,1802
247,0.7676947566,0.8865423713,512,1696
125,0.8082845032,0.8787557661,512,1999
285,0.8107556067,0.839118276,512,1946
263,0.7531839815,0.9076163506,512,1802
