267,0.8109532639,0.8456731541,512,1834
258,0.7593088932,0.8996199216,512,1763
254,0.7666164304,0.9016547227,512,1737
134,0.8396957645,0.8961593172,512,2185
267,0.8109532639,0.8456731541,512,1834
258,0.7593088932,0.8996199216,512,1763
254,0.7666164304,0.9016547227,512,1737
134,0.8396957645,0.8961593172,512,2185
267,0.8109532639,0.8456731541,512,1834
258,0.7593088932,0.8996199216,512,1763
