468,0.795249727,0.8232861752,512,3200
449,0.7865061245,0.8402507097,512,3352
468,0.795249727,0.8232861752,512,3200
449,0.7865061245,0.8402507097,512,3352
468,0.795249727,0.8232861752,512,3200
449,0.7865061245,0.8402507097,512,3352
468,0.795249727,0.8232861752,512,3200
449,0.7865061245,0.8402507097,512,3352
468,0.795249727,0.8232861752,512,3200
449,0.7865061245,0.8402507097,512,3352
