#NB_PM;NB_VM;sim_time;cpu_energy;nb_mig;all_sla;vm_realloc_mean;exe_time_mean;strg_egy;egy_cost;wo_cost;sla_cost;all_cost;all_time
100.0;269.0;2743.0849056603774;4.578202777777777;403.0;0.018759008993632698;0.010222222222222223;0.016111111111111114;0.0074517820911949705;0.8084508989048999;1.2612015236990914;6.753243237707771;8.822895660311762;0.847533409
100.0;269.0;2743.0849056603774;4.578202777777777;403.0;0.018759008993632698;0.004777777777777779;0.007888888888888888;0.0074517820911949705;0.8084508989048999;1.2612015236990914;6.753243237707771;8.822895660311762;0.394322186
100.0;269.0;2743.0849056603774;4.578202777777777;403.0;0.018759008993632698;0.0034444444444444444;0.006;0.0074517820911949705;0.8084508989048999;1.2612015236990914;6.753243237707771;8.822895660311762;0.296242819
100.0;269.0;2743.0849056603774;4.578202777777777;403.0;0.018759008993632698;0.003666666666666667;0.005888888888888889;0.0074517820911949705;0.8084508989048999;1.2612015236990914;6.753243237707771;8.822895660311762;0.350783044
100.0;269.0;2743.0849056603774;4.578202777777777;403.0;0.018759008993632698;0.003222222222222222;0.0048888888888888905;0.0074517820911949705;0.8084508989048999;1.2612015236990914;6.753243237707771;8.822895660311762;0.244724128
