327,0.7968768654,0.8360951267,512,2244
320,0.7867540296,0.9012652977,512,2193
327,0.7968768654,0.8360951267,512,2244
320,0.7867540296,0.9012652977,512,2193
327,0.7968768654,0.8360951267,512,2244
320,0.7867540296,0.9012652977,512,2193
327,0.7968768654,0.8360951267,512,2244
320,0.7867540296,0.9012652977,512,2193
327,0.7968768654,0.8360951267,512,2244
320,0.7867540296,0.9012652977,512,2193
