#NB_PM;NB_PM;sim_time(s);cpu_egy(kWh);nb_mig;All_SLA( %);VM_realloc mean(s);exe_time_mean(s);strg_egy(kWh);egy_cost($);Wear-out_cost($);SLA_cost($);All_costs($);All_time(s)
20;5;5121.00977443609;0.383458646616541;0;0;1.06E-04;0.000611764705882;0.072303540559733;0.080350873599177;0.011719656;0;0.092070529599177;0.0496795214
20;10;5121.00977443609;0.796992481203008;0;0;1.06E-04;0.0008;0.049378437719298;0.149215193006003;0.023219127;0;0.172434320006003;0.0651464666
20;15;5131.00977443609;0.882205513784461;0;0;1.06E-04;0.000835294117647;0.050150847284879;0.164374426456525;0.033741201;0;0.198115627456525;0.071376443
20;20;5131.00977443609;0.967418546365915;0;0;3.53E-05;4.94E-04;0.05092325685046;0.179533659907047;0.044263275;0;0.223796934907047;0.0706001056
20;25;5141.31804511278;1.2964454146118;0;0;0.000894117647059;0.006164705882353;0.032887978337511;0.234361477176963;0.056960328;0;0.291321805176963;0.1700894798
20;30;5056.27280120923;1.52361549033875;0;0;2.52897647058824;2.53641176470588;0.023547220880571;0.272764785987966;0.063833814;0;0.336598599987966;43.1866166334
#20;31;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!
