#NB_PM;NB_PM;sim_time(s);cpu_egy(kWh);nb_mig;All_SLA( %);VM_realloc mean(s);exe_time_mean(s);strg_egy(kWh);egy_cost($);Wear-out_cost($);SLA_cost($);All_costs($);All_time(s)
20;5;5140.08496240602;0.183458646616541;0;0;0.00E+00;3.53E-04;0.086583820559733;0.047608486963177;0.011719656;0;0.059328142963177;0.0432070818
20;10;5161.00977443609;0.442738342271449;17;0.007478704216091;7.06E-05;5.18E-04;0.078005171904762;0.091807081549266;0.046049004;2.6923335177926;2.83018960334187;0.0736858304
20;15;5150.40827067669;0.671651215853253;34;0.009849638428683;2.00E-04;0.000635294117647;0.069928981896408;0.130740588863265;0.0672495495;3.54586983432597;3.74385997268923;0.0839428494
20;20;5160.09248120301;0.887530160526765;35;0.008051605171752;1.65E-04;0.000576470588235;0.061852791888054;0.167376214510732;0.08700999;2.89857786183071;3.15296406634144;0.0885903806
20;25;5160.1;1.04441003943551;61;0.011631919442785;1.06E-04;0.000564705882353;0.056783047134503;0.194140341162293;0.114406365;4.18749099940272;4.49603770556501;0.0917878556
20;30;5085.95701173554;1.26208729709579;51;0.006732406954136;2.12E-04;0.000729411764706;0.047956582507601;0.230960735974077;0.130488714;2.42366650348912;2.7851159534632;0.1042436936
#20;31;5160.1;1.28689932717097;34;0.0025072475716;1.76E-04;0.000717647058824;0.048588426073517;0.235446490897004;0.1341611325;0.902609125776093;1.2722167491731;0.1063013976
